date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20160101,1.2,0,73,40000,30000
20160102,5.7,0,76.9,40001,30000
20160103,6.5,0,80.6,40002,30000
20160104,2,0,54.4,40003,30000
20160105,-2.7,0,39.4,40004,30000
20160106,-1.7,0,54.3,40005,30000
20160107,-3.4,0,51.8,40006,30000
20160108,-3.3,0,49.8,40007,30000
20160109,-2.1,0,57.1,40008,30000
20160110,0.3,0,42.3,40009,30000
20160111,-3.8,0,38.3,40010,30000
20160112,-5.2,0,46,40000,30000
20160113,-4.5,0.4,63,40000,30000
20160114,-3.4,0,52.1,40000,30000
20160115,-0.4,0,52.3,42000,30000
20160116,-0.2,0.1,68,42000,30000
20160117,1.7,0,64,42000,30000
20160118,-6.3,0.2,59.8,42000,30000
20160119,-12.8,0,45.9,43000,30000
20160120,-10.5,0,43.6,43000,30000
20160121,-7.1,0,44.3,43000,30000
20160122,-7.6,0,40.5,43000,30000
20160123,-11.5,0,42,43000,30000
20160124,-14.4,0,48.5,43000,30000
20160125,-9.4,0,47.1,43000,30000
20160126,-3.3,0.3,64.5,45000,31000
20160127,-1.1,0,56.3,45000,31000
20160128,-0.5,0,51.5,45000,31000
20160129,1.9,0,43.6,49000,31000
20160130,0.6,0,59.5,49000,31000
20160131,-3.9,0,34,49000,31000
20160201,-6,0,36,49000,31000
20160202,-5.3,0,41.8,49000,31000
20160203,-2.4,0,49.6,49000,31000
20160204,-0.7,0,50.1,49000,30767
20160205,-2.2,0,39.4,49000,30767
20160206,-3.1,0,38.6,49000,30767
20160207,-2.9,0,46.5,49000,30767
20160208,1.3,0,62.1,49000,30767
20160209,0.3,0,52.5,49000,30767
20160210,2.7,0,38.5,49000,30767
20160211,8.1,0.1,29.3,49000,30767
20160212,8.4,18,95.3,45000,31667
20160213,11,21,95,45000,30768
20160214,-2.6,2.5,73.1,45000,31668
20160215,-5.8,0,48.4,45000,30769
20160216,-2.7,0.8,65.6,45000,31669
20160217,0,0,53.9,45000,32890
20160218,3.5,0,66.4,45000,32890
20160219,2.3,0,56.4,45000,32890
20160220,1.3,0,37.1,45000,32890
20160221,-0.6,0,36.4,45000,32890
20160222,1.1,0,36.6,45000,32890
20160223,0.7,0.9,56,45000,32890
20160224,-3,0,42,45000,34835
20160225,-0.2,0,49.9,45000,34835
20160226,2.2,0,41.3,45000,34835
20160227,3.3,0.2,57.6,45000,34835
20160228,0.7,4.1,65.5,45000,34835
20160229,-3.8,0,48.6,45000,34835
20160301,-2.7,0,47.3,45000,34835
20160302,3.1,0,67.9,45000,34835
20160303,8.1,0,65.1,45000,34835
20160304,13.2,0.1,55.3,45000,34835
20160305,11.3,40,91.3,45000,34835
20160306,7.9,0.2,51,45000,34835
20160307,8.1,0,36.9,45000,34835
20160308,2.7,0,40.4,45000,34835
20160309,0.3,0,37.5,45000,34835
20160310,-1.1,0,37.8,45000,34835
20160311,-0.5,0,43.8,45000,34835
20160312,2,0,55.6,45000,34835
20160313,3.7,0.1,68.1,45000,34835
20160314,4.7,0,57,45000,34835
20160315,5.2,0,43.4,45000,34835
20160316,7.5,0,45.1,45000,34835
20160317,9.3,0,40.9,45000,34835
20160318,13.4,0,50,45000,34835
20160319,11.4,0,58.3,45000,34835
20160320,10.6,0,54,45000,34835
20160321,9.9,0,54.1,45000,34835
20160322,8,0,58.1,45000,34835
20160323,8.2,0,49.6,45000,34835
20160324,7.2,0,36.5,45000,34835
20160325,7.1,0,43.9,45000,34835
20160326,6.5,0,54.5,45000,34835
20160327,7.2,0,55.6,45000,34835
20160328,9.8,0,47.8,45000,34835
20160329,11.3,0.1,57.8,45000,33335
20160330,11.5,0,49.9,45000,33335
20160331,13.5,0,27,45000,33335
20160401,15.3,0,26,45000,33335
20160402,15,0,40.8,45000,33335
20160403,10.7,2,75.1,45000,33335
20160404,12.3,0,42.6,45000,33335
20160405,11.4,0,45.1,45000,33335
20160406,14.4,3,44.3,45000,33335
20160407,14.1,7.5,69.5,45000,33335
20160408,11.1,0,76.1,45000,33335
20160409,10.7,0,83.9,45000,33335
20160410,13.4,0,71.3,45000,33335
20160411,12.5,0,43.8,45000,33335
20160412,14.1,0,42.6,45000,33335
20160413,15.6,1,67.5,45000,33335
20160414,12.4,0,75.9,45000,33335
20160415,15,0,46.4,45000,33335
20160416,14.9,23.5,58.9,45000,33335
20160417,10.8,20.5,66.8,45000,33335
20160418,11.2,1.5,65.4,45000,33335
20160419,12,0,55.1,45000,33335
20160420,14.3,0.5,54,45000,33335
20160421,13.5,17,87.6,45000,33335
20160422,13.5,0,83.4,45000,33335
20160423,13.5,0,52.1,45000,33335
20160424,15.5,0,39.6,45000,33335
20160425,17.2,0,34.8,45000,33335
20160426,21.1,0,34.8,45000,33335
20160427,17.2,0,32,45000,33335
20160428,17.2,0,34.4,45000,33335
20160429,16.2,0.3,47.6,45000,33335
20160430,15.9,0,45.3,45000,33335
20160501,18.8,0,40.5,45000,33335
20160502,21.1,16.5,64.5,45000,33335
20160503,12.9,27,86.1,45000,33335
20160504,15.7,0,46.6,45000,33335
20160505,18.9,7.5,50.8,45000,33335
20160506,16.3,9.5,89.3,45000,33335
20160507,16.5,0,60.3,45000,33335
20160508,19.4,0,44.8,45000,33335
20160509,20.2,0,43,45000,33335
20160510,14.5,13.5,82.4,45000,33335
20160511,16.4,0,60.9,45000,33335
20160512,17.8,0,62.4,45000,33335
20160513,18.6,0.5,57,45000,33335
20160514,20.2,0,47.1,45000,33335
20160515,17.4,45,73.9,45000,33335
20160516,15.9,2.5,57,45000,33335
20160517,19.3,0,48.8,45000,33335
20160518,22.3,0,40.3,45000,33335
20160519,24.3,0,36.4,45000,33335
20160520,24,0,32,45000,33335
20160521,24.1,0,23.8,45000,33335
20160522,24.7,0,35,45000,33335
20160523,23.3,0,43,45000,33335
20160524,16.8,38.5,82.6,45000,33335
20160525,19.7,0,67.9,45000,33335
20160526,19.4,0,72,45000,33335
20160527,20.9,0,61.3,45000,33335
20160528,21.7,0,56.1,45000,33335
20160529,21.5,0,56.1,45000,33335
20160530,22.1,0,57.3,45000,33335
20160531,21.6,0,63.6,45000,33335
20160601,23.3,0,45.8,45000,35000
20160602,23.2,0,38.3,45000,35000
20160603,22.2,0,48.1,45000,35000
20160604,21.2,0,51.8,45000,35000
20160605,24.7,0,47.3,45000,35000
20160606,23.3,0,49.1,45000,35000
20160607,21.7,0.1,69.5,45000,35000
20160608,22.1,0,65.9,45000,35000
20160609,24.1,0,59.5,45000,35000
20160610,24.6,0,60.9,45000,35000
20160611,23.5,3,74.3,45000,35000
20160612,23.5,1.5,79.4,45000,35000
20160613,23.5,0,70.5,45000,35000
20160614,23.8,0,62.5,45000,35000
20160615,20.9,15.5,81.8,45000,35000
20160616,20.9,0,73.5,45000,35000
20160617,23.8,0,63.1,45000,35000
20160618,24.5,0,58,45000,35000
20160619,24.1,0,64.5,45000,35000
20160620,24.7,0,66,45000,35000
20160621,26,0,60.1,45000,35000
20160622,24.3,30.5,75.1,45000,35000
20160623,24.7,0.1,71,45000,35000
20160624,23.1,3.5,75.8,45000,35000
20160625,22.8,0,63.1,45000,35000
20160626,24.4,0,58.4,45000,35000
20160627,24.4,0,55.5,45000,35000
20160628,24.7,0,61.1,45000,35000
20160629,25.3,0,58,45000,35000
20160630,24.6,0.2,78.1,45000,35000
20160701,24,108.5,86.5,45000,35000
20160702,23.5,4,81.4,45000,35000
20160703,23.5,0,70.4,45000,35000
20160704,21.8,29.5,85.1,45000,35000
20160705,23.1,100.5,93.6,45000,35000
20160706,22.9,0,74,45000,35000
20160707,24,0,71.6,45000,35000
20160708,27.3,0,66.5,45000,35000
20160709,27.7,0,64.8,45000,35000
20160710,27.9,0,64.4,48000,35000
20160711,28.4,0,67.4,48000,35000
20160712,26.3,3,65.5,48000,35000
20160713,26.3,0,69,48000,35000
20160714,27.5,0.1,66.9,48000,35000
20160715,26.2,1.5,60,48000,35000
20160716,20.8,46.5,92.8,48000,35000
20160717,21.7,2.5,82.9,48000,35000
20160718,24.4,0.2,75.1,48000,35000
20160719,27.1,0,65.5,48000,35000
20160720,28.6,0,62.5,50000,35000
20160721,28.3,0,61.3,50000,35000
20160722,29.1,0,64,54000,35000
20160723,28.7,0.5,70.4,54000,35000
20160724,28,0.5,77.9,54000,35000
20160725,28.4,0,75.3,54000,35000
20160726,28.4,0,69,54000,35000
20160727,27.6,0.5,76.4,54000,35000
20160728,28,0.2,70.6,54000,35000
20160729,26.3,59.5,82.3,54000,35000
20160730,28.6,0.5,73.5,54000,35000
20160731,28.9,0.2,72.1,54000,35000
20160801,28.4,0,72,54000,35000
20160802,27.2,2,72.5,54000,36333
20160803,29.1,0,65.4,54000,36333
20160804,30.7,0,59.6,54000,36333
20160805,31.2,0,60.1,54000,36333
20160806,30.5,0,64.8,54000,38777
20160807,30.6,0,56,54000,38777
20160808,30.5,0,63.1,54000,38777
20160809,29.3,1,68.3,54000,38777
20160810,29.4,0,66.3,54000,38777
20160811,30.5,0,64.1,54000,38777
20160812,30.4,0,68.3,54000,38777
20160813,30.2,0,67.9,54000,38777
20160814,28.9,0.2,74,54000,38777
20160815,29.1,0,65.5,54000,35000
20160816,29.3,0.5,64.9,54000,26815
20160817,29.9,0,60.4,54000,27000
20160818,29.9,0,61.9,54000,27000
20160819,28.9,11.5,69.5,54000,27000
20160820,30.1,0,59,54000,27000
20160821,30.7,0,57.5,54000,27000
20160822,30.7,0.4,58,54000,27000
20160823,28.3,8,68.8,54000,27000
20160824,29.1,0,59.1,54000,27000
20160825,27.1,4.5,70.4,54000,27000
20160826,23,20,57,54000,27000
20160827,23.4,0,43.3,54000,27000
20160828,21,1.5,62.5,54000,27000
20160829,22.2,0,54.5,54000,27000
20160830,20.6,0,60.4,59000,27000
20160831,17.7,17.5,85.3,59000,27000
20160901,23.2,0,71.3,59000,27000
20160902,24.2,4.5,68.5,52000,27000
20160903,23.9,0.5,73.8,52000,27000
20160904,25.6,0,71.3,50000,27000
20160905,26.4,0,66.1,50000,27000
20160906,24.7,0,69,49000,27000
20160907,24.3,0,69.8,49000,27000
20160908,23,4.5,76.4,49000,27000
20160909,23.9,0,71.1,47000,27000
20160910,24.4,0,65.4,47000,27000
20160911,24.5,0,66.3,45000,27000
20160912,23.4,2.5,68.9,42000,27000
20160913,24.6,0,62.5,39000,27000
20160914,24.6,0,66.1,39001,27000
20160915,23.9,0,68.1,39002,27000
20160916,24.6,0,64.9,35000,27000
20160917,23.1,7,64.8,35000,27000
20160918,23.5,0,53.4,35000,27000
20160919,21.9,0,53.3,35000,30150
20160920,20.6,0,41.1,35000,29767
20160921,20.2,0,43.4,35000,29767
20160922,21.9,0,46.3,35000,29767
20160923,21.4,0,57.9,32000,29767
20160924,22.3,0,60.6,32000,29767
20160925,23,0,57.6,32000,33100
20160926,23.6,0,59.1,32000,33100
20160927,21,13.5,82.5,32000,33100
20160928,19.9,0.5,84.6,32000,33100
20160929,20.4,0,64.4,30000,33100
20160930,20.5,0,66.9,30000,33100
20161001,21.1,0,69,30000,33100
20161002,19,18.5,84.1,30000,33100
20161003,22.7,6.5,73.3,30000,33100
20161004,22,0,58.9,30000,33100
20161005,21.1,0,61.9,30000,33100
20161006,18,0,59.3,30000,33100
20161007,19.7,2,67.8,30000,33100
20161008,16.8,6,66.4,30000,33100
20161009,11.3,0,46.3,30000,30150
20161010,14,0,43.3,30000,30150
20161011,15.4,0,62.4,30000,30150
20161012,15.5,0,57,30000,30150
20161013,15.2,0,44.1,30000,30150
20161014,16.7,0,61.8,30000,30150
20161015,19.1,0,60.6,30000,30150
20161016,17.2,1.5,74.1,30000,30150
20161017,17.5,0,76.1,30000,30150
20161018,17,0,70.9,30000,30150
20161019,18,0,67.6,30000,30150
20161020,18.6,0,61.3,30000,30150
20161021,17.9,0,58.6,30000,30150
20161022,18.3,0,59,30000,30150
20161023,13.3,2.5,66.3,30000,30150
20161024,15.1,0,54.8,30000,30150
20161025,14.1,37,84,30000,30150
20161026,13.3,0,81,30000,30150
20161027,14.6,0,65.4,30000,30150
20161028,14.6,0.3,61.8,30000,30150
20161029,7.8,0,40.3,30000,30150
20161030,7.9,0,31.9,30000,28433
20161031,5.7,0.5,59.9,30000,28433
20161101,1.5,0,43.6,30000,28433
20161102,4.1,0.1,53.1,30000,28877
20161103,9.1,0.2,62.8,30000,28877
20161104,12.3,0,67,30000,28877
20161105,15,0,77.4,30000,28877
20161106,14,0,59.4,30000,28877
20161107,12.8,5.5,71.3,30000,28877
20161108,4.1,0.5,58,30000,28877
20161109,2.1,0,41.1,30000,28877
20161110,6,0.4,55.5,30000,30150
20161111,9.1,4,63.3,30000,30150
20161112,11.4,0,62.1,30000,30150
20161113,14.4,0.5,74.8,30000,30150
20161114,13.2,1.5,78.5,30000,30150
20161115,5.2,0,44.3,30000,30150
20161116,5.2,0,44.3,30000,33323
20161117,9.1,0,56.4,30000,33323
20161118,10.3,0,58.4,30000,33323
20161119,13,0,71.1,30000,33323
20161120,9.8,0,48.6,32000,33323
20161121,9.5,0,40.5,34000,33323
20161122,2,0.2,43.3,34000,28433
20161123,-1.8,0,37.5,34000,28433
20161124,-2.5,0,37.8,34000,28433
20161125,1,0,43.9,34000,28433
20161126,0.9,2.8,69.6,34000,28433
20161127,3.3,0,81.3,34000,28433
