date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20160101,1.2,0,73,23000,4413
20160102,5.7,0,76.9,23000,4413
20160103,6.5,0,80.6,23000,4413
20160104,2,0,54.4,23000,4413
20160105,-2.7,0,39.4,23000,4413
20160106,-1.7,0,54.3,23000,4413
20160107,-3.4,0,51.8,23000,4413
20160108,-3.3,0,49.8,23000,4413
20160109,-2.1,0,57.1,30000,4413
20160110,0.3,0,42.3,30000,4413
20160111,-3.8,0,38.3,30000,4413
20160112,-5.2,0,46,30000,4413
20160113,-4.5,0.4,63,30000,4413
20160114,-3.4,0,52.1,30000,4733
20160115,-0.4,0,52.3,35000,4733
20160116,-0.2,0.1,68,35000,4733
20160117,1.7,0,64,40000,4733
20160118,-6.3,0.2,59.8,40000,4733
20160119,-12.8,0,45.9,30000,4733
20160120,-10.5,0,43.6,35000,4383
20160121,-7.1,0,44.3,30000,5233
20160122,-7.6,0,40.5,30000,5233
20160123,-11.5,0,42,30000,5233
20160124,-14.4,0,48.5,30000,5233
20160125,-9.4,0,47.1,30000,5233
20160126,-3.3,0.3,64.5,30000,5233
20160127,-1.1,0,56.3,30000,5233
20160128,-0.5,0,51.5,35000,5980
20160129,1.9,0,43.6,30000,5980
20160130,0.6,0,59.5,30000,5980
20160131,-3.9,0,34,30000,5980
20160201,-6,0,36,30000,5980
20160202,-5.3,0,41.8,30000,5980
20160203,-2.4,0,49.6,33000,5980
20160204,-0.7,0,50.1,30000,6950
20160205,-2.2,0,39.4,30000,6950
20160206,-3.1,0,38.6,30000,6950
20160207,-2.9,0,46.5,30000,6950
20160208,1.3,0,62.1,20000,6950
20160209,0.3,0,52.5,20000,6750
20160210,2.7,0,38.5,20000,6750
20160211,8.1,0.1,29.3,20000,6750
20160212,8.4,18,95.3,25000,6750
20160213,11,21,95,25000,6750
20160214,-2.6,2.5,73.1,30000,6750
20160215,-5.8,0,48.4,30000,6750
20160216,-2.7,0.8,65.6,33000,6750
20160217,0,0,53.9,33000,6750
20160218,3.5,0,66.4,30000,5750
20160219,2.3,0,56.4,30000,5750
20160220,1.3,0,37.1,30000,5750
20160221,-0.6,0,36.4,30000,5583
20160222,1.1,0,36.6,30000,5583
20160223,0.7,0.9,56,30000,5583
20160224,-3,0,42,30000,5750
20160225,-0.2,0,49.9,30000,5427
20160226,2.2,0,41.3,30000,5427
20160227,3.3,0.2,57.6,30000,5427
20160228,0.7,4.1,65.5,30000,5427
20160229,-3.8,0,48.6,30000,5427
20160301,-2.7,0,47.3,25000,5427
20160302,3.1,0,67.9,25000,5427
20160303,8.1,0,65.1,30000,4635
20160304,13.2,0.1,55.3,30000,5390
20160305,11.3,40,91.3,30000,5390
20160306,7.9,0.2,51,40000,5390
20160307,8.1,0,36.9,40000,5390
20160308,2.7,0,40.4,37000,5617
20160309,0.3,0,37.5,40000,5783
20160310,-1.1,0,37.8,40000,5783
20160311,-0.5,0,43.8,40000,5950
20160312,2,0,55.6,40000,5950
20160313,3.7,0.1,68.1,40000,6083
20160314,4.7,0,57,40000,6083
20160315,5.2,0,43.4,42000,6083
20160316,7.5,0,45.1,42000,6083
20160317,9.3,0,40.9,42000,5557
20160318,13.4,0,50,42000,5723
20160319,11.4,0,58.3,42000,5723
20160320,10.6,0,54,42000,5723
20160321,9.9,0,54.1,42000,5723
20160322,8,0,58.1,42000,5723
20160323,8.2,0,49.6,40000,5723
20160324,7.2,0,36.5,40000,5297
20160325,7.1,0,43.9,38000,5297
20160326,6.5,0,54.5,38000,5297
20160327,7.2,0,55.6,38000,5297
20160328,9.8,0,47.8,38000,5297
20160329,11.3,0.1,57.8,33000,5130
20160330,11.5,0,49.9,30000,5130
20160331,13.5,0,27,35000,5483
20160401,15.3,0,26,30000,5483
20160402,15,0,40.8,30000,5483
20160403,10.7,2,75.1,35000,5483
20160404,12.3,0,42.6,35000,5483
20160405,11.4,0,45.1,35000,5483
20160406,14.4,3,44.3,35000,5483
20160407,14.1,7.5,69.5,35000,4733
20160408,11.1,0,76.1,35000,4800
20160409,10.7,0,83.9,35000,4800
20160410,13.4,0,71.3,33000,4733
20160411,12.5,0,43.8,33000,4733
20160412,14.1,0,42.6,33000,4733
20160413,15.6,1,67.5,33000,4733
20160414,12.4,0,75.9,30000,4550
20160415,15,0,46.4,30000,4550
20160416,14.9,23.5,58.9,30000,4550
20160417,10.8,20.5,66.8,30000,4550
20160418,11.2,1.5,65.4,30000,4550
20160419,12,0,55.1,30000,4550
20160420,14.3,0.5,54,30000,4550
20160421,13.5,17,87.6,30000,4230
20160422,13.5,0,83.4,25000,4230
20160423,13.5,0,52.1,25000,4230
20160424,15.5,0,39.6,25000,4260
20160425,17.2,0,34.8,25000,4260
20160426,21.1,0,34.8,25000,4260
20160427,17.2,0,32,25000,4260
20160428,17.2,0,34.4,22000,4030
20160429,16.2,0.3,47.6,22000,4030
20160430,15.9,0,45.3,22000,4030
20160501,18.8,0,40.5,22000,4030
20160502,21.1,16.5,64.5,22000,4030
20160503,12.9,27,86.1,20000,3863
20160504,15.7,0,46.6,20000,3863
20160505,18.9,7.5,50.8,20000,3863
20160506,16.3,9.5,89.3,20000,3863
20160507,16.5,0,60.3,20000,3363
20160508,19.4,0,44.8,20000,3363
20160509,20.2,0,43,20000,3363
20160510,14.5,13.5,82.4,20000,3363
20160511,16.4,0,60.9,18000,3363
20160512,17.8,0,62.4,18000,3200
20160513,18.6,0.5,57,18000,3200
20160514,20.2,0,47.1,18000,3200
20160515,17.4,45,73.9,18000,3200
20160516,15.9,2.5,57,18000,3200
20160517,19.3,0,48.8,16000,3580
20160518,22.3,0,40.3,15000,3580
20160519,24.3,0,36.4,15000,3183
20160520,24,0,32,15000,3183
20160521,24.1,0,23.8,15000,3183
20160522,24.7,0,35,18000,3183
20160523,23.3,0,43,18000,3183
20160524,16.8,38.5,82.6,18000,3183
20160525,19.7,0,67.9,18000,3183
20160526,19.4,0,72,18000,3183
20160527,20.9,0,61.3,23000,3183
20160528,21.7,0,56.1,23000,3183
20160529,21.5,0,56.1,20000,3183
20160530,22.1,0,57.3,20000,3183
20160531,21.6,0,63.6,20000,3183
20160601,23.3,0,45.8,16000,3183
20160602,23.2,0,38.3,16000,2723
20160603,22.2,0,48.1,16000,2723
20160604,21.2,0,51.8,16000,2723
20160605,24.7,0,47.3,16000,2723
20160606,23.3,0,49.1,16000,2557
20160607,21.7,0.1,69.5,16000,2557
20160608,22.1,0,65.9,16000,2557
20160609,24.1,0,59.5,16000,2513
20160610,24.6,0,60.9,13000,2513
20160611,23.5,3,74.3,13000,2513
20160612,23.5,1.5,79.4,13000,2513
20160613,23.5,0,70.5,13000,2513
20160614,23.8,0,62.5,13000,2457
20160615,20.9,15.5,81.8,13000,2457
20160616,20.9,0,73.5,13000,2553
20160617,23.8,0,63.1,13000,2220
20160618,24.5,0,58,13000,2220
20160619,24.1,0,64.5,14000,2220
20160620,24.7,0,66,14000,2220
20160621,26,0,60.1,14000,2220
20160622,24.3,30.5,75.1,15000,2220
20160623,24.7,0.1,71,15000,2233
20160624,23.1,3.5,75.8,15000,2233
20160625,22.8,0,63.1,15000,2233
20160626,24.4,0,58.4,14000,2067
20160627,24.4,0,55.5,14000,2067
20160628,24.7,0,61.1,14000,2067
20160629,25.3,0,58,14000,2067
20160630,24.6,0.2,78.1,14000,2157
20160701,24,108.5,86.5,14000,2157
20160702,23.5,4,81.4,14000,2157
20160703,23.5,0,70.4,14000,2157
20160704,21.8,29.5,85.1,14000,2157
20160705,23.1,100.5,93.6,14000,2157
20160706,22.9,0,74,14000,2157
20160707,24,0,71.6,14000,2037
20160708,27.3,0,66.5,14000,2037
20160709,27.7,0,64.8,14000,2037
20160710,27.9,0,64.4,18000,2037
20160711,28.4,0,67.4,18000,2037
20160712,26.3,3,65.5,15000,2203
20160713,26.3,0,69,15000,2203
20160714,27.5,0.1,66.9,15000,2437
20160715,26.2,1.5,60,15000,2437
20160716,20.8,46.5,92.8,15000,2437
20160717,21.7,2.5,82.9,20000,2437
20160718,24.4,0.2,75.1,20000,2437
20160719,27.1,0,65.5,17000,2437
20160720,28.6,0,62.5,17000,2437
20160721,28.3,0,61.3,15000,2267
20160722,29.1,0,64,17000,2303
20160723,28.7,0.5,70.4,17000,2303
20160724,28,0.5,77.9,17000,2180
20160725,28.4,0,75.3,17000,2180
20160726,28.4,0,69,22000,2347
20160727,27.6,0.5,76.4,22000,2347
20160728,28,0.2,70.6,22000,2627
20160729,26.3,59.5,82.3,22000,2627
20160730,28.6,0.5,73.5,22000,2627
20160731,28.9,0.2,72.1,20000,2627
20160801,28.4,0,72,20000,2627
20160802,27.2,2,72.5,17000,2627
20160803,29.1,0,65.4,17000,2670
20160804,30.7,0,59.6,17000,2670
20160805,31.2,0,60.1,17000,2627
20160806,30.5,0,64.8,17000,2627
20160807,30.6,0,56,20000,2627
20160808,30.5,0,63.1,20000,2627
20160809,29.3,1,68.3,17000,2627
20160810,29.4,0,66.3,17000,2627
20160811,30.5,0,64.1,17000,2300
20160812,30.4,0,68.3,17000,2330
20160813,30.2,0,67.9,17000,2330
20160814,28.9,0.2,74,17000,2330
20160815,29.1,0,65.5,17000,2263
20160816,29.3,0.5,64.9,17000,2263
20160817,29.9,0,60.4,17000,2263
20160818,29.9,0,61.9,17000,2440
20160819,28.9,11.5,69.5,17000,2440
20160820,30.1,0,59,17000,2440
20160821,30.7,0,57.5,17000,2497
20160822,30.7,0.4,58,17000,2497
20160823,28.3,8,68.8,17000,2497
20160824,29.1,0,59.1,17000,2497
20160825,27.1,4.5,70.4,17000,2497
20160826,23,20,57,17000,2497
20160827,23.4,0,43.3,17000,2497
20160828,21,1.5,62.5,20000,2610
20160829,22.2,0,54.5,20000,2610
20160830,20.6,0,60.4,20000,2610
20160831,17.7,17.5,85.3,20000,2610
20160901,23.2,0,71.3,20000,2890
20160902,24.2,4.5,68.5,25000,2830
20160903,23.9,0.5,73.8,25000,2830
20160904,25.6,0,71.3,30000,2830
20160905,26.4,0,66.1,30000,2830
20160906,24.7,0,69,35000,2830
20160907,24.3,0,69.8,40000,3257
20160908,23,4.5,76.4,40000,4783
20160909,23.9,0,71.1,30000,4617
20160910,24.4,0,65.4,30000,4617
20160911,24.5,0,66.3,40000,4783
20160912,23.4,2.5,68.9,40000,4783
20160913,24.6,0,62.5,35000,4950
20160914,24.6,0,66.1,35000,4950
20160915,23.9,0,68.1,35000,4950
20160916,24.6,0,64.9,35000,4950
20160917,23.1,7,64.8,28000,4593
20160918,23.5,0,53.4,28000,4593
20160919,21.9,0,53.3,28000,4593
20160920,20.6,0,41.1,25000,4593
20160921,20.2,0,43.4,22000,4593
20160922,21.9,0,46.3,25000,3690
20160923,21.4,0,57.9,30000,3690
20160924,22.3,0,60.6,30000,3690
20160925,23,0,57.6,30000,3690
20160926,23.6,0,59.1,30000,3690
20160927,21,13.5,82.5,30000,3857
20160928,19.9,0.5,84.6,35000,4023
20160929,20.4,0,64.4,35000,4780
20160930,20.5,0,66.9,35000,4273
20161001,21.1,0,69,40000,4440
20161002,19,18.5,84.1,40000,4440
20161003,22.7,6.5,73.3,40000,4440
20161004,22,0,58.9,40000,4440
20161005,21.1,0,61.9,40000,4440
20161006,18,0,59.3,40000,5180
20161007,19.7,2,67.8,40000,5180
20161008,16.8,6,66.4,40000,5180
20161009,11.3,0,46.3,40000,5180
20161010,14,0,43.3,40000,5180
20161011,15.4,0,62.4,37000,5180
20161012,15.5,0,57,37000,5347
20161013,15.2,0,44.1,40000,6020
20161014,16.7,0,61.8,40000,6020
20161015,19.1,0,60.6,40000,6020
20161016,17.2,1.5,74.1,40000,6020
20161017,17.5,0,76.1,40000,6020
20161018,17,0,70.9,40000,5853
20161019,18,0,67.6,40000,5853
20161020,18.6,0,61.3,40000,6040
20161021,17.9,0,58.6,40000,6040
20161022,18.3,0,59,40000,6040
20161023,13.3,2.5,66.3,38000,6040
20161024,15.1,0,54.8,38000,6040
20161025,14.1,37,84,36000,6040
20161026,13.3,0,81,36000,6040
20161027,14.6,0,65.4,32000,5487
20161028,14.6,0.3,61.8,32000,5487
20161029,7.8,0,40.3,32000,5487
20161030,7.9,0,31.9,35000,5653
20161031,5.7,0.5,59.9,35000,5653
20161101,1.5,0,43.6,35000,5653
20161102,4.1,0.1,53.1,30000,5487
20161103,9.1,0.2,62.8,30000,5653
20161104,12.3,0,67,30000,5820
20161105,15,0,77.4,30000,5820
20161106,14,0,59.4,30000,5820
20161107,12.8,5.5,71.3,30000,5820
20161108,4.1,0.5,58,30000,5820
20161109,2.1,0,41.1,30000,5820
20161110,6,0.4,55.5,30000,6030
20161111,9.1,4,63.3,30000,6030
20161112,11.4,0,62.1,30000,6030
20161113,14.4,0.5,74.8,30000,5863
20161114,13.2,1.5,78.5,30000,5863
20161115,5.2,0,44.3,30000,5863
20161116,5.2,0,44.3,30000,5697
20161117,9.1,0,56.4,30000,5503
20161118,10.3,0,58.4,30000,5503
20161119,13,0,71.1,30000,5503
20161120,9.8,0,48.6,30000,5353
20161121,9.5,0,40.5,30000,5353
20161122,2,0.2,43.3,30000,5353
20161123,-1.8,0,37.5,30000,5353
20161124,-2.5,0,37.8,33000,5337
20161125,1,0,43.9,33000,5337
20161126,0.9,2.8,69.6,33000,5337
20161127,3.3,0,81.3,33000,5337
20161128,1.4,0,57.9,33000,5337
20161129,1.7,0,40.8,33000,5337
20161130,6,1,59.8,35000,5150
20161201,4.1,0,47.6,35000,5150
20161202,1.6,0,48.4,35000,5150
20161203,4.5,0,58.8,35000,5150
20161204,5.5,0,60.1,45000,5150
20161205,5.9,1.5,69.1,45000,5150
20161206,-1.1,0,38.5,40000,5150
20161207,1.7,0,58.3,40000,5150
20161208,2.1,3,70,40000,6857
20161209,1.4,3,65.8,40000,6857
20161210,-1.6,0,47.6,40000,6857
20161211,-1.1,0,42.6,45000,7023
20161212,2.3,0,37.9,45000,7023
20161213,3.4,0,53.6,45000,6857
20161214,-1.4,0.1,68.1,45000,6857
20161215,-5,0,41.8,40000,7073
20161216,-4.7,0,40.3,40000,6907
20161217,2.7,0,60.1,40000,6907
20161218,4.9,0,68.8,40000,6907
20161219,7.2,0.1,66,40000,6907
20161220,7.6,0,71.3,40000,6907
20161221,7.9,29,75.5,40000,6907
20161222,5.5,23.5,90.3,40000,6907
20161223,-2.5,0.1,71.1,40000,6907
20161224,-2.4,0,66,40000,6907
20161225,1,0,69.5,40000,6907
20161226,2.5,0,73.8,40000,6907
20161227,-2.3,0.5,54.6,40000,6283
20161228,-3.7,0,49,40000,6283
20161229,-4.2,0.3,53.1,40000,5950
20161230,-3.9,0,50.9,40000,5950
20161231,0.7,0,65.4,40000,5950
20170101,2.7,0,75.9,40000,5950
20170102,5,0.3,77.8,40000,5950
20170103,2,0,61.8,40000,5950
20170104,3.9,0,55,40000,5950
20170105,3.8,0,52.3,38000,6283
20170106,5.4,0,58.5,38000,6283
20170107,4.6,0,64.9,38000,6283
20170108,6.5,0,61.4,38000,6283
20170109,1.5,0,60.8,38000,6283
20170110,-3.7,0,45.1,38000,6450
20170111,-3.8,0,36.4,35000,6450
20170112,-2.2,0,43.1,40000,6233
20170113,-6,0.6,47.4,40000,6233
20170114,-8.4,0,33.3,40000,6233
20170115,-6.6,0,35.3,45000,6233
20170116,-3.8,0,37.6,45000,6233
20170117,-2,0,46.6,40000,6233
20170118,-0.5,0,68.9,35000,6233
20170119,-1.2,0,55.4,35000,6117
20170120,-4.4,4,70.3,35000,6117
20170121,-5.2,2.1,78.1,35000,6117
20170122,-8.3,0,51.3,30000,6117
20170123,-8.9,0,48.4,30000,6117
20170124,-7,0,49.6,30000,6117
20170125,-5.2,0,50.6,30000,6117
20170126,-1.3,0.3,64.4,30000,6117
20170127,-2.6,3,47.3,30000,6117
20170128,-1.6,0,38,30000,6117
20170129,0.8,4.5,71.1,30000,6117
20170130,-4.8,0.1,61.4,30000,6117
20170131,-5.4,0,44.8,30000,6117
20170201,-4,0,44.5,30000,6117
20170202,-2.7,0,52.9,30000,5950
20170203,1.5,0,65.4,35000,5783
20170204,0.9,0,69.4,35000,5783
20170205,1.2,0.5,75.3,40000,5783
20170206,-1.7,0,51,40000,5783
20170207,-2,0,45.4,40000,5783
20170208,-2.2,0,50.1,40000,5783
20170209,-5.3,0,47,40000,5950
20170210,-6.6,0,44.3,40000,5950
20170211,-4.8,0,45.4,40000,5950
20170212,-2.2,0,51.3,37000,5950
20170213,0.1,0,59.6,37000,5950
20170214,0.3,0,46,37000,5950
20170215,1.8,0,52.1,37000,5950
20170216,5.5,0,63.9,37000,5950
20170217,0.8,4,56.9,37000,5950
20170218,-2.6,0,49.4,37000,5950
20170219,2.3,1,68,40000,5950
20170220,-1.5,0.5,53.8,40000,5950
20170221,-0.6,0,37.1,35000,5950
20170222,1.7,5.1,70.8,35000,5950
20170223,-1.5,0,56.4,33000,5117
20170224,-0.8,0,51.3,36000,5117
20170225,2.6,0,63.6,36000,5117
20170226,3.6,0,52.8,35000,5117
20170227,3.7,0,37.4,35000,5117
20170228,5.6,0,41.5,36000,5117
20170301,5,5,65,36000,5117
20170302,1.8,0.5,59.5,36000,5480
20170303,3.3,0,54.4,36000,5480
20170304,5.7,0,60,36000,5480
20170305,5.2,0.5,71.6,35000,5480
20170306,0.1,0,41.3,35000,5480
20170307,-1.3,0,37.5,35000,5480
20170308,-0.1,0,50.6,35000,5950
20170309,3.2,0,47.3,35000,5313
20170310,4.8,0,37.4,33000,5313
20170311,7.3,0,37.4,33000,5313
20170312,8.2,0,58.4,35000,5313
20170313,6.9,0,49.8,35000,5313
20170314,5.8,0,37.5,35000,5313
20170315,6.3,0,34.9,33000,5313
20170316,6.2,0,41.8,30000,4880
20170317,7.7,0,43.1,30000,4880
20170318,9.5,0,34.1,30000,4880
20170319,10.9,0,36,28000,4880
20170320,10.2,0,40.4,28000,4880
20170321,7.4,0,48.1,30000,4813
20170322,7.6,0,32.8,30000,4980
20170323,9.1,0,34,30000,4313
20170324,8.7,0,41.4,30000,4147
20170325,8.1,0,41.1,30000,4147
20170326,7.3,0,53.1,30000,3980
20170327,6.1,0.4,67.4,30000,3980
20170328,7.1,0,59.8,30000,3980
20170329,8.8,0,54.9,30000,4147
20170330,10.6,0,50,30000,4080
20170331,8.6,1.5,70.6,30000,4147
20170401,9,1,60.5,35000,4467
20170402,9,0,53.1,35000,4467
20170403,11.4,0,45.6,35000,4467
20170404,14.1,0,35.3,35000,4467
20170405,12,37.5,66,35000,4400
20170406,10.4,3,90,32000,3663
20170407,14.5,0,68.1,30000,3730
20170408,13,0.5,74.5,30000,3730
20170409,14.8,0.5,59.6,30000,3730
20170410,16.5,0,25.8,30000,3730
20170411,15.3,0,36.8,30000,3730
20170412,11.5,0,21.8,28000,3730
20170413,12.7,0,54,28000,4147
20170414,13,6,57.9,28000,3980
20170415,16.8,0,59.4,28000,3980
20170416,18.7,0,52.9,25000,3913
20170417,14.7,5.5,66.5,25000,3913
20170418,11.7,7.5,76.5,25000,3913
20170419,12.6,0,43.1,25000,3913
20170420,12.9,0.1,45.4,25000,3080
20170421,13.1,0,56.5,25000,3093
20170422,14.8,0,48.4,25000,3093
20170423,14.9,0,40,30000,3093
20170424,15.1,0,39.4,30000,3093
20170425,16,0,56.8,25000,3093
20170426,15.1,0,36,20000,3093
20170427,13.6,0,41.8,20000,3510
20170428,14.4,0,57.3,20000,3510
20170429,17.1,0,44.3,20000,3510
20170430,19.3,0,57.9,20000,3510
20170501,20.1,0,50.8,20000,3097
20170502,20.7,0,42,20000,3097
20170503,21.5,0,34.1,20000,3097
20170504,21,0,43.6,20000,3097
20170505,20.9,0,53.4,20000,3097
20170506,14.9,0,32,20000,3260
20170507,16.6,0,42.6,18000,3260
20170508,17.9,0,43.6,18000,3260
20170509,17.1,2.5,62.6,18000,3260
20170510,16.4,2.5,73,18000,3260
20170511,19.3,0,65.3,20000,3160
20170512,19.1,0,71.6,20000,3160
20170513,16.4,6,77.8,20000,3160
20170514,15.7,0,58.3,24000,3160
20170515,16,0,61.4,24000,3160
20170516,17.1,0,60.5,22000,3160
20170517,18.6,0,51.5,24000,2993
20170518,20.4,0,41.9,24000,3133
20170519,21.1,0,42.6,20000,3133
20170520,20.9,0,44,20000,3133
20170521,21.5,0,48.1,23000,3067
20170522,21.8,0,53.6,23000,3067
20170523,20,5,68,23000,3067
20170524,21.8,0.1,60.4,23000,3067
20170525,19.2,0,45.6,23000,3080
20170526,17.7,0,41.5,25000,3080
20170527,19.5,0,46.1,25000,3080
20170528,21.2,0,50.6,23000,3080
20170529,22.9,0,61.8,23000,3080
20170530,23.6,0,43.5,23000,3080
20170531,23.3,0,49.1,23000,3080
20170601,23.3,0,51.8,23000,3077
20170602,20.5,0,37.4,20000,2910
20170603,20.5,0,44,20000,2910
20170604,21.7,0,36.9,20000,2910
20170605,24.2,0,33.3,18000,2910
20170606,19.4,15.5,60,18000,2910
20170607,17.6,12.5,91.4,18000,2910
20170608,20.1,0,67.3,18000,2603
20170609,21.2,0.1,69.8,20000,2603
20170610,21.5,4.5,46.8,20000,2603
20170611,22.8,0,33.8,20000,2603
20170612,22.1,0,45.5,20000,2603
20170613,21.5,0,63,20000,2603
20170614,21.8,0,63,20000,2603
20170615,23.1,0,62.4,20000,2603
20170616,25.5,0,55.8,20000,2603
20170617,24.2,0,52.3,20000,2603
20170618,24.3,0,52,20000,2583
20170619,24.8,0,50.9,20000,2583
20170620,26,0,43.4,20000,2583
20170621,25.4,0,52.6,20000,2583
20170622,25.3,0,57.3,18000,2583
20170623,26.7,0,53,18000,2583
20170624,24.5,3.5,60.4,18000,2583
20170625,23.8,1.5,75.4,20000,2747
20170626,23.1,29,76.9,20000,2747
20170627,25.2,0,67.5,17000,2680
20170628,26,0,63.5,17000,2680
20170629,26.2,0,64.8,17000,2680
20170630,25.9,0,65.9,17000,2680
20170701,25.3,0.5,73.6,17000,3193
20170702,24.3,92,90.5,17000,3193
20170703,24.7,67.5,87.6,17000,3193
20170704,26.7,0.5,74.5,15000,3193
20170705,27.4,0,66.9,15000,3193
20170706,27.6,34,72.3,15000,2943
20170707,26.4,16.5,80.8,15500,2943
20170708,26,4.5,83.3,15500,2943
20170709,26.3,32.5,88,15500,2943
20170710,24,144.5,96.5,15500,2943
20170711,26,1,81.4,15000,2943
20170712,27.1,0,75.9,15000,2943
20170713,27.6,0,71,15000,2570
20170714,28.7,0,68.4,15000,2570
20170715,25,42.5,89,15000,2570
20170716,26.2,22.5,83.4,15000,2447
20170717,26.8,7.5,77.3,15000,2447
20170718,26.5,2.5,80.6,15000,2413
20170719,28.3,0,71.4,15000,2480
20170720,29.9,0,66.1,15000,2860
20170721,29.8,0,73.1,15000,2860
20170722,29.3,0.5,75.8,15000,2860
20170723,27,133.5,89.5,15000,2860
20170724,26.2,3,82.3,15000,2860
20170725,29.4,0,64.1,15000,2860
20170726,28.7,0,55.6,15000,2860
20170727,27.1,3.5,62.5,15000,2860
20170728,25.5,8.5,92.1,15000,3327
20170729,27.2,0,72.3,15000,3327
20170730,27.9,0,64.4,15000,2903
20170731,25.7,3.5,82.3,15000,2903
20170801,28.6,2,73,16000,2903
20170802,30,0,71.9,17000,2903
